id,district,address,create_time,latitude,longitude
2505,gangnam,역삼동 823-30,2024-11-24 21:15:29,37.49988,127.03856
2506,gangnam,일원동 743,2024-11-24 21:15:29,37.48754,127.08705
2507,gangnam,삼성동 8-1,2024-11-24 21:15:29,37.46332675,126.9292175946643
2509,gangnam,청담동 도산대로72길33,2024-11-24 21:15:29,37.5221796,127.045713
2510,gangnam,논현동 37-10,2024-11-24 21:15:29,37.5123018,127.0294935
2511,gangnam,청담동 영동고등학교,2024-11-24 21:15:29,37.52047315,127.04191260602596
2513,gangnam,삼성동 157-10,2024-11-24 21:15:29,37.46332675,126.9292175946643
2516,gangnam,신사동 628-5,2024-11-24 21:15:29,37.52232055,127.02770186675215
2517,gangnam,삼성동 37-12,2024-11-24 21:15:29,37.46332675,126.9292175946643
2518,gangnam,논현동 278-4,2024-11-24 21:15:29,37.5123018,127.0294935
2520,gangnam,대치동 테헤란로64길5,2024-11-24 21:15:29,37.504416,127.051401
2521,gangnam,역삼동 635-13,2024-11-24 21:15:29,37.49988,127.03856
2523,gangnam,논현동109-14,2024-11-24 21:15:29,37.5186411,127.039525
2524,gangnam,신사동 도산대로49길10-4,2024-11-24 21:15:29,37.5236427,127.0377063
2525,gangnam,삼성동 107-3,2024-11-24 21:15:29,37.46332675,126.9292175946643
2526,gangnam,삼성동 140,2024-11-24 21:15:29,37.46332675,126.9292175946643
2527,gangnam,도곡동 955-5,2024-11-24 21:15:29,37.4878395,127.0438569
2528,gangnam,삼성동 선릉로112길84,2024-11-24 21:15:29,37.5129015,127.0502539
2529,gangnam,대치동 역삼로456-1,2024-11-24 21:15:29,37.5023381,127.0575361
2530,gangnam,대치동 944-20,2024-11-24 21:15:29,37.49882,127.06566
2531,gangnam,대치동 944-31,2024-11-24 21:15:29,37.49882,127.06566
2532,gangnam,역삼동 676,2024-11-24 21:15:29,37.49988,127.03856
2533,gangnam,수서동 수서역5번출구,2024-11-24 21:15:29,37.4874595,127.1022931
2534,gangnam,논현동 강남대로140길26,2024-11-24 21:15:29,37.513978,127.0227471
2535,gangnam,도곡동 418,2024-11-24 21:15:29,37.4878395,127.0438569
2536,gangnam,역삼동 826,2024-11-24 21:15:29,37.49988,127.03856
2537,gangnam,도곡동 논현로38길42,2024-11-24 21:15:29,37.4856386,127.0452063
2538,gangnam,도곡동 매봉역앞,2024-11-24 21:15:29,37.4867597,127.0467706
2539,gangnam,역삼동 강남대로374,2024-11-24 21:15:29,37.4962811,127.0287496
2540,gangnam,역삼동 706-19,2024-11-24 21:15:29,37.49988,127.03856
2541,gangnam,논현동 언주로149길8,2024-11-24 21:15:29,37.5206676,127.0334434
2542,gangnam,논현동 언주로149길5,2024-11-24 21:15:29,37.5202797,127.0336186
2543,gangnam,청담동 학동로439,2024-11-24 21:15:29,37.5188289,127.048986
2544,gangnam,신사동 도산대로25길15-4,2024-11-24 21:15:29,37.5208122,127.026782
2547,gangnam,도곡동 논현로38길8,2024-11-24 21:15:29,37.4851257,127.0449818
2549,gangnam,역삼동 테헤란로4길21,2024-11-24 21:15:29,37.4956056,127.0299877
2550,gangnam,삼성동 테헤란로81길50,2024-11-24 21:15:29,37.5100075,127.0562039
2551,gangnam,역삼동 837-11,2024-11-24 21:15:29,37.49988,127.03856
2552,gangnam,대치동 942,2024-11-24 21:15:29,37.49882,127.06566
2554,gangnam,대치동 영동대로82길29,2024-11-24 21:15:29,37.5075837,127.0671424
2555,gangnam,청담동 삼성로133길14,2024-11-24 21:15:29,37.5194224,127.0483836
2557,gangnam,도곡동 도곡로18길25,2024-11-24 21:15:29,37.4880289,127.0398194
2558,gangnam,도곡동 950-9,2024-11-24 21:15:29,37.4878395,127.0438569
2560,gangnam,역삼동 언주로432,2024-11-24 21:15:29,37.5021101,127.043358
2563,gangnam,신사동 압구정역3번출구,2024-11-24 21:15:29,37.5260014,127.0287139
2564,gangnam,역삼동 언주로430,2024-11-24 21:15:29,37.5018715,127.043451
2567,gangnam,역삼동 한국학원,2024-11-24 21:15:29,37.4963629,127.0344716
2568,gangnam,역삼동 테헤란로2길 27,2024-11-24 21:15:29,37.4965614,127.0296649
2569,gangnam,역삼동 테헤란로 123,2024-11-24 21:15:29,37.4995708,127.0315389
2570,gangnam,역삼동 강남대로 406,2024-11-24 21:15:29,37.4990397,127.0276947
2572,gangnam,논현동 봉은사로25길 69,2024-11-24 21:15:29,37.51035487176672,127.03151612113196
2573,gangnam,신사동 599-4,2024-11-24 21:15:29,37.52232055,127.02770186675215
2574,gangnam,역삼동  GFC,2024-11-24 21:15:29,37.4998165,127.0366584
2576,gangnam,역삼동 테헤란로13길,2024-11-24 21:15:29,37.5027471,127.0313924
2577,gangnam,신논현역 4번출구,2024-11-24 21:15:29,37.504627,127.0252201
2578,gangnam,신논현역 3번출구,2024-11-24 21:15:29,37.5047215,127.0246287
2580,gangnam,압구정 로데오거리,2024-11-24 21:15:29,37.5268138,127.0361236
2581,gangnam,압구정동 압구정로데오역,2024-11-24 21:15:29,37.52827,127.0395789
2582,gangnam,역삼동 언주로71길31-5,2024-11-24 21:15:29,37.4962971,127.0429271
2585,gangnam,역삼동 역삼로17길57,2024-11-24 21:15:29,37.4985984,127.0360868
2586,gangnam,삼성동 봉은사로71길48,2024-11-24 21:15:29,37.5130139,127.0500293
2587,gangnam,삼성동 테헤란로69길9,2024-11-24 21:15:29,37.506592,127.0523297
2591,gangnam,역삼동 역삼로17길47,2024-11-24 21:15:29,37.4977617,127.0363449
2593,gangnam,역삼동 테헤란로337,2024-11-24 21:15:29,37.5047776,127.0484885
2594,gangnam,삼성동 테헤란로69길10,2024-11-24 21:15:29,37.506607,127.052668
2595,gangnam,삼성동 143-15,2024-11-24 21:15:29,37.46332675,126.9292175946643
2596,gangnam,개포동 개포로,2024-11-24 21:15:29,37.4891184,127.0660366
2599,gangnam,역삼동 테헤란로332,2024-11-24 21:15:29,37.5039394,127.0482502
2601,gangnam,신사역 4번출구,2024-11-24 21:15:29,37.5156809,127.0193598
2602,gangnam,신사동 가로수길,2024-11-24 21:15:29,37.52108405,127.0230202558854
2606,gangnam,삼성동 암천빌딩,2024-11-24 21:15:29,37.5059363,127.0525284
2607,gangnam,역삼동 테헤란로48길,2024-11-24 21:15:29,37.50299741709608,127.04591678486736
2608,gangnam,대치동 913-6,2024-11-24 21:15:29,37.49882,127.06566
2609,gangnam,대치동 삼성로64길35,2024-11-24 21:15:29,37.5006718,127.0632567
2610,gangnam,역삼동 강남대로102길7,2024-11-24 21:15:29,37.5018878,127.0267494
2611,gangnam,삼성동 테헤란로81길24,2024-11-24 21:15:29,37.5100834,127.0561952
2612,gangnam,삼성동 애플트리빌딩,2024-11-24 21:15:29,37.5069927,127.0555909
2613,gangnam,역삼동 테헤란로302,2024-11-24 21:15:29,37.502431,127.0433418
2614,gangnam,역삼동 테헤란로25길40,2024-11-24 21:15:29,37.5031075,127.034996
2616,gangnam,역삼동 논현로415,2024-11-24 21:15:29,37.4972584,127.0383528
2617,gangnam,언주로173길13,2024-11-24 21:15:29,37.528072,127.0324179
2618,gangnam,언주로430,2024-11-24 21:15:29,37.5018715,127.043451
2622,gangnam,봉은사로218,2024-11-24 21:15:29,37.5077464,127.036042
2623,gangnam,도곡동467-24,2024-11-24 21:15:29,37.4882257,127.0511303
2624,gangnam,테헤란로 상제리제빌딩,2024-11-24 21:15:29,37.5044775,127.0501246
2626,gangnam,테헤란로2길27,2024-11-24 21:15:29,37.4964289,127.0296588
2627,gangnam,테헤란로2길15,2024-11-24 21:15:29,37.4972441,127.0293872
2629,gangnam,삼성동 157-9,2024-11-24 21:15:29,37.46332675,126.9292175946643
2630,gangnam,삼성동 1-2,2024-11-24 21:15:29,37.46332675,126.9292175946643
2631,gangnam,신사동 언주로173길14,2024-11-24 21:15:29,37.528175,127.0323
2632,gangnam,도성초교 사거리,2024-11-24 21:15:29,37.5006034,127.0508592
2633,gangnam,역삼동 언주로408,2024-11-24 21:15:29,37.4994516,127.0446696
2634,gangnam,신사동 언주로173길13,2024-11-24 21:15:29,37.528072,127.0324179
2635,gangnam,대치동 샹제리제,2024-11-24 21:15:29,37.504497,127.050063
2636,gangnam,청담동 도산대로75길25,2024-11-24 21:15:29,37.524824,127.0461728
2637,gangnam,삼성동 봉은사로67길28,2024-11-24 21:15:29,37.5135759,127.0481135
2638,gangnam,역삼동 823-23,2024-11-24 21:15:29,37.49988,127.03856
2641,gangnam,역삼동 823-26,2024-11-24 21:15:29,37.49988,127.03856
2642,gangnam,대치동 테헤란로78길7,2024-11-24 21:15:29,37.5056283,127.0552323
2643,gangnam,역삼동 강남대로78길7,2024-11-24 21:15:29,37.4948046,127.0301532
2644,gangnam,역삼동 테헤란로27길7,2024-11-24 21:15:29,37.5035818,127.0376453
2646,gangnam,역삼동 언주로71길17,2024-11-24 21:15:29,37.497094,127.0436767
2648,gangnam,논현동 한국건설기술인협회,2024-11-24 21:15:29,37.5150213,127.0357791
2649,gangnam,논현동 선릉로129길26,2024-11-24 21:15:29,37.5159247,127.0393763
2650,gangnam,대치동 977,2024-11-24 21:15:29,37.49882,127.06566
2656,gangnam,역삼동 강남박내과의원,2024-11-24 21:15:29,37.4965535,127.0293656
2659,gangnam,대치동 CU대치동부점,2024-11-24 21:15:29,37.5056304,127.055252
2660,gangnam,역삼동 강남대로110길4,2024-11-24 21:15:29,37.5038353,127.0260056
2662,gangnam,대치동 T412,2024-11-24 21:15:29,37.5046149,127.0511127
2663,gangnam,대치동 선릉로86길5-1,2024-11-24 21:15:29,37.5029354,127.0509489
2668,gangnam,논현동 강남대로530,2024-11-24 21:15:29,37.5094153,127.0225637
2669,gangnam,논현동 봉은사로1길40,2024-11-24 21:15:29,37.5073531,127.024178
2670,gangnam,대치동 IBK캐피탈,2024-11-24 21:15:29,37.5049408,127.0516113
2672,gangnam,역삼동 테헤란로4길13,2024-11-24 21:15:29,37.4961927,127.030907
2673,gangnam,대치동 씨티은행,2024-11-24 21:15:29,37.5067393,127.0579351
2674,gangnam,대치동 투썸플레이스,2024-11-24 21:15:29,37.5067165,127.0580696
2675,gangnam,대치동 올리브영,2024-11-24 21:15:29,37.5035967,127.0513505
2676,gangnam,삼성동 삼성로104길22,2024-11-24 21:15:29,37.5110369,127.0565584
2677,gangnam,역삼동 봉은사로2길11,2024-11-24 21:15:29,37.5030928,127.0259115
2678,gangnam,삼성동 158-4,2024-11-24 21:15:29,37.46332675,126.9292175946643
2679,gangnam,대치동 시티은행,2024-11-24 21:15:29,37.5066723,127.058027
2684,gangnam,논현동 학동로2길45,2024-11-24 21:15:29,37.5086944,127.0235101
2685,gangnam,논현동 강남대로124길3-6,2024-11-24 21:15:29,37.5091556,127.0231421
2686,gangnam,논현동 학동로2길51,2024-11-24 21:15:29,37.5083945,127.0237083
2687,gangnam,역삼동 역삼역2번출구,2024-11-24 21:15:29,37.5005237,127.036687
2688,gangnam,대치동 945-5,2024-11-24 21:15:29,37.49882,127.06566
2691,gangnam,삼성동 봉은사로479,2024-11-24 21:15:29,37.5131909,127.0527544
2692,gangnam,역삼동 봉은사로2길16,2024-11-24 21:15:29,37.5035793,127.0257186
2693,gangnam,역삼동 역삼로33길,2024-11-24 21:15:29,37.49796528675079,127.0416209298951
2694,gangnam,삼성동 삼성역7번출구,2024-11-24 21:15:29,37.5102579,127.062666
2696,gangnam,역삼동 봉은사로2길15,2024-11-24 21:15:29,37.5036358,127.0260135
2699,gangnam,대치동 선릉로86길40,2024-11-24 21:15:29,37.5037,127.0530139
2700,gangnam,대치동 대우아이빌,2024-11-24 21:15:29,37.5046304,127.0538104
2701,gangnam,대치동 우리은행선릉역지점,2024-11-24 21:15:29,37.5049969,127.0515109
2702,gangnam,삼성동 선릉역8번출구,2024-11-24 21:15:29,37.5049875,127.0488948
2704,gangnam,삼성동 147-2,2024-11-24 21:15:29,37.46332675,126.9292175946643
2705,gangnam,역삼동 봉은사로2길35,2024-11-24 21:15:29,37.5023778,127.0265765
2706,gangnam,논현동 봉은사로1길29,2024-11-24 21:15:29,37.5066446,127.0243089
2707,gangnam,대치동 테헤란로114길38,2024-11-24 21:15:29,37.5073093,127.0669509
2708,gangnam,대치동 테헤란로620,2024-11-24 21:15:29,37.5092069,127.0656085
2709,gangnam,대치동 광혜병원,2024-11-24 21:15:29,37.5082408,127.0647416
2711,gangnam,대치동 동일타워,2024-11-24 21:15:29,37.5069724,127.0671009
2713,gangnam,역삼동 테헤란로134,2024-11-24 21:15:29,37.4995167,127.0337421
2714,gangnam,신사동 신사역8번출구,2024-11-24 21:15:29,37.5168446,127.020777
2715,gangnam,삼성동 147-1,2024-11-24 21:15:29,37.46332675,126.9292175946643
2716,gangnam,역삼동 테헤란로1길30,2024-11-24 21:15:29,37.5004268,127.0280913
2718,gangnam,대치동 마담밍,2024-11-24 21:15:29,37.5035179,127.0502732
2719,gangnam,대치동 파리바게트,2024-11-24 21:15:29,37.4988858,127.0626398
2720,gangnam,개포동 1280,2024-11-24 21:15:29,37.48421,127.07006
2721,gangnam,대치동 도곡로401,2024-11-24 21:15:29,37.4969364,127.0533432
2722,gangnam,대치동 동부화재,2024-11-24 21:15:29,37.5057911,127.0544632
2723,gangnam,논현동 강남대로124길3-9,2024-11-24 21:15:29,37.5093308,127.0228536
2724,gangnam,대치동 996-1,2024-11-24 21:15:29,37.49882,127.06566
2725,gangnam,논현동 학동로2길20,2024-11-24 21:15:29,37.5101027,127.0226324
2726,gangnam,논현동 학동로2길19,2024-11-24 21:15:29,37.5100044,127.0228932
2727,gangnam,논현동 강남대로528,2024-11-24 21:15:29,37.5092956,127.0226432
2728,gangnam,역삼동 815-4,2024-11-24 21:15:29,37.49988,127.03856
2729,gangnam,삼성역,2024-11-24 21:15:29,37.5088402,127.063143
2730,gangnam,삼성동 147,2024-11-24 21:15:29,37.46332675,126.9292175946643
2731,gangnam,논현동 학동로2길11,2024-11-24 21:15:29,37.5105411,127.0227187
2732,gangnam,논현동 학동로2길33,2024-11-24 21:15:29,37.509275,127.0232874
2734,gangnam,역삼동 테헤란로29길6,2024-11-24 21:15:29,37.501956,127.0388106
2735,gangnam,개포동 마루공원,2024-11-24 21:15:29,37.4960286,127.08007
2736,gangnam,대치동 J타워,2024-11-24 21:15:29,37.4983519,127.0603202
2737,gangnam,강남구청역앞,2024-11-24 21:15:29,37.5169145,127.0429409
2738,gangnam,대치동 도곡로73길27,2024-11-24 21:15:29,37.4995801,127.056507
2739,gangnam,대치동 삼성로61길34,2024-11-24 21:15:29,37.4988161,127.0577025
2741,gangnam,역삼동 테헤란로305,2024-11-24 21:15:29,37.503309,127.0439535
2742,gangnam,대치동 삼성로68길,2024-11-24 21:15:29,37.501473881908154,127.06080030645118
2743,gangnam,역삼동 선릉로89길16,2024-11-24 21:15:29,37.5033501,127.0477783
2744,gangnam,역삼동 선릉로89길9,2024-11-24 21:15:29,37.5034297,127.048618
2745,gangnam,역삼동 언주로98길39,2024-11-24 21:15:29,37.5048921,127.0450173
2746,gangnam,역삼동 언주로98길36,2024-11-24 21:15:29,37.5045214,127.0446609
2747,gangnam,역삼동 테헤란로57길37,2024-11-24 21:15:29,37.5066083,127.0461625
2748,gangnam,역삼동 언주로94길9,2024-11-24 21:15:29,37.5044822,127.042922
2750,gangnam,역삼동 센터필드,2024-11-24 21:15:29,37.502783,127.044247
2752,gangnam,역삼동 강남대로334,2024-11-24 21:15:29,37.4929907,127.0304033
2754,gangnam,논현동 학동로2길,2024-11-24 21:15:29,37.50949305081696,127.02306076634905
2755,gangnam,삼성동 141-26,2024-11-24 21:15:29,37.46332675,126.9292175946643
2758,gangnam,역삼동 825-1,2024-11-24 21:15:29,37.49988,127.03856
2759,gangnam,역삼동 825-30,2024-11-24 21:15:29,37.49988,127.03856
2837,gangnam,역삼동 700-32,2024-11-24 21:15:29,37.49988,127.03856
2838,gangnam,대치동 950-1,2024-11-24 21:15:29,37.49882,127.06566
2852,gangnam,신사동 도산공원,2024-11-24 21:15:29,37.5242213,127.03521681040826
2854,gangnam,신사동 압구정빌딩,2024-11-24 21:15:29,37.5265309,127.03871785
2855,gangnam,신사동 565-20,2024-11-24 21:15:29,37.52232055,127.02770186675215
2856,gangnam,신사동 514-18,2024-11-24 21:15:29,37.52232055,127.02770186675215
2857,gangnam,역삼동 705-15,2024-11-24 21:15:29,37.49988,127.03856
2873,gangnam,역삼동 702-30,2024-11-24 21:15:29,37.49988,127.03856
2874,gangnam,역삼동 705-8,2024-11-24 21:15:29,37.49988,127.03856
2875,gangnam,역삼동 611-2,2024-11-24 21:15:29,37.49988,127.03856
2878,gangnam,대치동 남부순환로,2024-11-24 21:15:29,37.4975912,127.0737446
2879,gangnam,대치역 3번출구,2024-11-24 21:15:29,37.4949774,127.0643004
2882,gangnam,역삼동 850-20,2024-11-24 21:15:29,37.49988,127.03856
2886,gangnam,역삼동 705-5,2024-11-24 21:15:29,37.49988,127.03856
2897,gangnam,역삼동 825-22,2024-11-24 21:15:29,37.49988,127.03856
2898,gangnam,역삼동 824-17,2024-11-24 21:15:29,37.49988,127.03856
2906,gangnam,역삼동 823-16,2024-11-24 21:15:29,37.49988,127.03856
2907,gangnam,역삼동 827-52,2024-11-24 21:15:29,37.49988,127.03856
2908,gangnam,역삼동 823-33,2024-11-24 21:15:29,37.49988,127.03856
2909,gangnam,역삼동 823-24,2024-11-24 21:15:29,37.49988,127.03856
2918,gangnam,논현동 616,2024-11-24 21:15:29,37.5123018,127.0294935
2920,gangnam,논현동 맥도날드,2024-11-24 21:15:29,37.513695,127.0305847
2928,gangnam,논현동 118,2024-11-24 21:15:29,37.5123018,127.0294935
2932,gangnam,대치동 946-16,2024-11-24 21:15:29,37.49882,127.06566
2938,gangnam,논현동 92-2,2024-11-24 21:15:29,37.5123018,127.0294935
2950,gangnam,신사동 플링크,2024-11-24 21:15:29,37.527792,127.0317635
2952,gangnam,신사동 이담,2024-11-24 21:15:29,37.5277523,127.0386393
2958,gangnam,대치동 629,2024-11-24 21:15:29,37.49882,127.06566
2959,gangnam,대치동 롯데백화점,2024-11-24 21:15:29,37.4970646,127.0536233
2966,gangnam,신사동 신구초등학교,2024-11-24 21:15:29,37.5234333,127.0240749
2967,gangnam,신사동 566,2024-11-24 21:15:29,37.52232055,127.02770186675215
2968,gangnam,신사동 수협은행,2024-11-24 21:15:29,37.5237313,127.0281032
2970,gangnam,신사동 두발로병원,2024-11-24 21:15:29,37.5243792,127.0292477
2971,gangnam,청담동 우정,2024-11-24 21:15:29,37.5251029,127.0404171
2973,gangnam,신사동 준영빌딩,2024-11-24 21:15:29,37.5178427,127.0210638
2978,gangnam,신사동 신사하우스,2024-11-24 21:15:29,37.520974,127.0216931
2979,gangnam,신사동 대박부동산,2024-11-24 21:15:29,37.5200381,127.0202666
2980,gangnam,신사동 아디다스,2024-11-24 21:15:29,37.5185721,127.023121
2983,gangnam,신사동 놀부부대찌개,2024-11-24 21:15:29,37.5247912,127.027375
2984,gangnam,신사동 EGI빌딩,2024-11-24 21:15:29,37.5243996,127.0279777
2985,gangnam,신사동 압구정영약국,2024-11-24 21:15:29,37.524908,127.027808
2987,gangnam,신사동 빛의숲어린이집,2024-11-24 21:15:29,37.5221793,127.0299666
2988,gangnam,신사동 로터스,2024-11-24 21:15:29,37.5210832,127.0314921
2994,gangnam,역삼동 강남대로98길9,2024-11-24 21:15:29,37.5007187,127.0273815
2995,gangnam,신사동 효진빌딩,2024-11-24 21:15:29,37.5185669,127.023515
2996,gangnam,신사동 알라딘,2024-11-24 21:15:29,37.5184598,127.0231166
2998,gangnam,신사동 미드타운,2024-11-24 21:15:29,37.5201061,127.0224918
3000,gangnam,신사동 JB미소,2024-11-24 21:15:29,37.5241167,127.0280052
3001,gangnam,신사동 오미가,2024-11-24 21:15:29,37.5229148,127.0277906
3002,gangnam,논현동 스타벅스,2024-11-24 21:15:29,37.5173645,127.0233011
3003,gangnam,논현동 남다른감자탕,2024-11-24 21:15:29,37.5211027,127.0378542
3004,gangnam,대치동 선릉로86길10,2024-11-24 21:15:29,37.5030707,127.0507037
3005,gangnam,역삼동 N타워,2024-11-24 21:15:29,37.4999326,127.0323679
3006,gangnam,역삼동 허바허바빌딩,2024-11-24 21:15:29,37.5000367,127.0309557
3007,gangnam,역삼동 강남대로106길7,2024-11-24 21:15:29,37.5029758,127.0262365
3008,gangnam,대치동 221,2024-11-24 21:15:29,37.4987072,127.0680979
3009,gangnam,대치동 가온,2024-11-24 21:15:29,37.5030596,127.0507111
3010,gangnam,대치동 S타워,2024-11-24 21:15:29,37.5033344,127.0655457
3012,gangnam,대치동 성보빌딩,2024-11-24 21:15:29,37.5084519,127.064946
3013,gangnam,대치동 동일빌딩주차장,2024-11-24 21:15:29,37.5074631,127.0670934
3014,gangnam,대치동 사조빌딩,2024-11-24 21:15:29,37.5074499,127.064525
3015,gangnam,대치동 섬유산업연합회,2024-11-24 21:15:29,37.5075288,127.0608263
3019,gangnam,수서동 광평로56길10,2024-11-24 21:15:29,37.4870968,127.1038084
3022,gangnam,신사동 세현성형외과,2024-11-24 21:15:29,37.527639,127.031465
3023,gangnam,신사동 경수사,2024-11-24 21:15:29,37.5277258,127.034133
3024,gangnam,신사동 노블케어요양병원,2024-11-24 21:15:29,37.5270737,127.0338886
3025,gangnam,신사동 시온주차장,2024-11-24 21:15:29,37.5276033,127.0350947
3026,gangnam,신사동 갓텐스시,2024-11-24 21:15:29,37.5180007,127.0225721
3027,gangnam,신사동 현정빌딩,2024-11-24 21:15:29,37.5180803,127.0222244
3029,gangnam,신사동 안동갈비,2024-11-24 21:15:29,37.5225403,127.0256864
3030,gangnam,신사동 매직키스치과,2024-11-24 21:15:29,37.5263326,127.0274688
3031,gangnam,역삼동 824-12,2024-11-24 21:15:29,37.49988,127.03856
3033,gangnam,도곡동 472,2024-11-24 21:15:29,37.4878395,127.0438569
3034,gangnam,도곡동 남부순환로2745,2024-11-24 21:15:29,37.487222,127.0460669
3035,gangnam,도곡동 남부순환로2753,2024-11-24 21:15:29,37.4874808,127.0469896
3036,gangnam,대치동 도곡로63길10,2024-11-24 21:15:29,37.4989096,127.0535553
3039,gangnam,신사동 은행나무공원,2024-11-24 21:15:29,37.5205168,127.0260379
3043,gangnam,신사동 드림케어약국,2024-11-24 21:15:29,37.5262599,127.0275809
3050,gangnam,대치동 선릉카페,2024-11-24 21:15:29,37.5045883,127.0503179
3051,gangnam,역삼동 테헤란로33길15,2024-11-24 21:15:29,37.5027817,127.0391647
3052,gangnam,역삼동 테헤란로317,2024-11-24 21:15:29,37.5039685,127.045775
3053,gangnam,삼성동 33-22,2024-11-24 21:15:29,37.46332675,126.9292175946643
3054,gangnam,삼성동 봉은사로422,2024-11-24 21:15:29,37.5106738,127.0464022
3055,gangnam,삼성동 테헤란로79길,2024-11-24 21:15:29,37.5073243,127.0556225
3060,gangnam,역삼동 봉은사로326,2024-11-24 21:15:29,37.5096964,127.0426512
3061,gangnam,청담동 삼성로149길,2024-11-24 21:15:29,37.523260826286254,127.04625361249707
3062,gangnam,청담동 도산대로,2024-11-24 21:15:29,37.52490888744303,127.05373734550366
3063,gangnam,신사동 압구정로46길77,2024-11-24 21:15:29,37.5236703,127.0367584
3065,gangnam,청담동 도산대로66길29,2024-11-24 21:15:29,37.5216112,127.0441214
3066,gangnam,삼성동 월덕빌딩,2024-11-24 21:15:29,37.5101391,127.0651488
3067,gangnam,삼성동 대윤빌딩,2024-11-24 21:15:29,37.5111526,127.0653395
3068,gangnam,삼성동 풍림상가,2024-11-24 21:15:29,37.5152643,127.0613203
3069,gangnam,삼성동 현대학원,2024-11-24 21:15:29,37.5139972,127.0484824
3070,gangnam,청담동 도산대로66길23,2024-11-24 21:15:29,37.5227486,127.0444398
3071,gangnam,신사동 안다즈호텔,2024-11-24 21:15:29,37.5255774,127.0289046
3073,gangnam,신사동 악어연기학원,2024-11-24 21:15:29,37.517155,127.0207176
3074,gangnam,신사동 닭한마리,2024-11-24 21:15:29,37.5171644,127.0207056
3075,gangnam,신사동 목포집,2024-11-24 21:15:29,37.5175096,127.0214533
3076,gangnam,신사동 태영빌딩,2024-11-24 21:15:29,37.526519449999995,127.0399609
3077,gangnam,신사동 564-9,2024-11-24 21:15:29,37.52232055,127.02770186675215
3078,gangnam,신사동 타코벨,2024-11-24 21:15:29,37.5252796,127.0274033
3082,gangnam,역삼동 736-54,2024-11-24 21:15:29,37.49988,127.03856
3083,gangnam,역삼동 테헤란로301,2024-11-24 21:15:29,37.5031271,127.0430969
3084,gangnam,역삼동 테헤란로310,2024-11-24 21:15:29,37.5029134,127.0447157
3085,gangnam,신사동 신사빌딩앞,2024-11-24 21:15:29,37.5975344,126.9102839
3088,gangnam,신사동 BUVETTE,2024-11-24 21:15:29,37.5248979,127.0288584
3089,gangnam,신사동 루이뷔통,2024-11-24 21:15:29,37.5247908,127.036287
3090,gangnam,신사동 우가청담,2024-11-24 21:15:29,37.5243953,127.0373872
3092,gangnam,신사동 감자탕,2024-11-24 21:15:29,37.482752,126.9165174
3098,gangnam,신사동 PARSONS,2024-11-24 21:15:29,37.5201597,127.0271162
3099,gangnam,신사동 광림교회앞,2024-11-24 21:15:29,37.5243434,127.0259649
3103,gangnam,신사동 원조마포소금구이,2024-11-24 21:15:29,37.5229731,127.0209776
3105,gangnam,신사동 653-9,2024-11-24 21:15:29,37.52232055,127.02770186675215
3107,gangnam,신사동 574-18,2024-11-24 21:15:29,37.52232055,127.02770186675215
3108,gangnam,신사동 IOU성형외과,2024-11-24 21:15:29,37.5170222,127.0208674
3109,gangnam,신사동 BHC,2024-11-24 21:15:29,37.5904424,126.9123672
3110,gangnam,신사동 평강한의원,2024-11-24 21:15:29,37.5258522,127.0294372
3121,gangnam,논현로87길 17 (역삼동),2024-11-24 21:15:29,37.4995503,127.0354348
3122,gangnam,테헤란로26길 10 (역삼동),2024-11-24 21:15:29,37.4996442,127.0358674
3125,gangnam,테헤란로5길 7 (역삼동),2024-11-24 21:15:29,37.4992706,127.0292755
3128,gangnam,역삼동 강남푸르지오,2024-11-24 21:15:29,37.497713,127.0290052
3129,gangnam,일원동 일원로5길30,2024-11-24 21:15:29,37.4914996,127.0830211
3133,gangnam,신사동 대화빌딩,2024-11-24 21:15:29,37.5186008,127.0241058
3136,gangnam,신사동 카페빈,2024-11-24 21:15:29,37.52446,127.0275119
3138,gangnam,청담동 91-8,2024-11-24 21:15:29,37.5240776,127.0414639
3141,gangnam,논현동 희망빌딩,2024-11-24 21:15:29,37.5171649,127.038935
3145,gangnam,대치동 테헤란로98길6,2024-11-24 21:15:29,37.5076707,127.0615887
3147,gangnam,신사동 함흥당,2024-11-24 21:15:29,37.5222381,127.0275973
3149,gangnam,신사동 남도빌딩,2024-11-24 21:15:29,37.5244416,127.0265429
3150,gangnam,논현동 휘선빌딩,2024-11-24 21:15:29,37.5223957,127.0379816
3156,gangnam,역삼동 선정릉역4번출구,2024-11-24 21:15:29,37.5100288,127.0433865
3157,gangnam,신사동 북경반점,2024-11-24 21:15:29,37.51721,127.020781
3166,gangnam,삼성동 삼성역6번출구,2024-11-24 21:15:29,37.5093064,127.0624629
3167,gangnam,역삼동 813-16,2024-11-24 21:15:29,37.5022432,127.0266119
3168,gangnam,대치동 역삼로420,2024-11-24 21:15:29,37.5008725,127.0528953
3169,gangnam,대치동 역삼로63길5,2024-11-24 21:15:29,37.501527,127.0523861
3170,gangnam,역삼동 강남대로110길15,2024-11-24 21:15:29,37.504009,127.0261595
3171,gangnam,논현동 166,2024-11-24 21:15:29,37.508103,127.024548
3173,gangnam,대치동 영동대로85길13,2024-11-24 21:15:29,37.5069033,127.0626191
3174,gangnam,논현동 강남대로124길4,2024-11-24 21:15:29,37.509805,127.0262795
